label,candidate,reference_type,reference,metric,n_examples,block_length_origins,candidate_mean,reference_mean,absolute_improvement,percent_improvement,win_fraction,improvement_ci_low,improvement_ci_high
dax_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,120,21,0.12864240833003746,0.13569960511033674,0.007057196780299285,5.200602296934549,0.9416666666666667,0.005369021260591921,0.009175893843837423
dax_full,Oracle 3 - future rolling correlation,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,120,21,0.13322189430027198,0.13692558889617087,0.003703694595898893,2.7048958677164157,0.8666666666666667,0.0023059020175566873,0.005409647531418429
dax_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,120,21,0.44143180037339935,0.7051381794797247,0.26370637910632533,37.397830209803274,0.9916666666666667,0.19506812944189994,0.3444219443504033
dax_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,120,21,-7.527943358105416,-7.201437206341459,0.32650615176395714,4.533902642050973,0.9916666666666667,0.2288778862763906,0.46250564124027266
dax_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,120,21,0.11258563932034732,0.13569960511033674,0.02311396578998942,17.033185742283894,1.0,0.01718496165404842,0.029465540294200617
dax_full,Oracle 4 - future correlation and scale,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,120,21,0.11933973212411297,0.13692558889617087,0.0175858567720579,12.843367637726983,1.0,0.01278721345101415,0.023125586732033004
dax_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.6 RiskMetrics EWMA (lambda 0.94),relative_frobenius,120,21,0.7051381794797247,0.8514323912286126,0.1462942117488879,17.182128992976896,0.65,0.05654174772860348,0.23651216740318837
dax_full,Oracle 1 - future Flag,best Family 2 estimator,2.6 RiskMetrics EWMA (lambda 0.94),relative_frobenius,120,21,0.6879955911420439,0.8514323912286126,0.1634368000865687,19.195511207969222,0.6833333333333333,0.06787135062254658,0.25493873664598776
dax_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.6 RiskMetrics EWMA (lambda 0.94),relative_frobenius,120,21,0.6700836248880138,0.8514323912286126,0.18134876634059882,21.29925619565794,0.7166666666666667,0.0965208730886018,0.2673330181772135
dax_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.6 RiskMetrics EWMA (lambda 0.94),relative_frobenius,120,21,0.6623833368001594,0.8514323912286126,0.1890490544284532,22.203648390174163,0.7166666666666667,0.09969228299805101,0.2731839136312904
dax_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.6 RiskMetrics EWMA (lambda 0.94),relative_frobenius,120,21,0.44143180037339935,0.8514323912286126,0.41000059085521323,48.15421577555729,0.95,0.30543606020226893,0.4956764875616657
dax_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.3 Ledoit-Wolf,gaussian_nll_per_asset,120,21,-7.201437206341459,-7.232487301544637,-0.031050095203178252,-0.4293142028268325,0.375,-0.06767341105084132,2.9917256377027767e-05
dax_full,Oracle 1 - future Flag,best Family 2 estimator,2.3 Ledoit-Wolf,gaussian_nll_per_asset,120,21,-7.240036619094766,-7.232487301544637,0.007549317550128443,0.10438065405958113,0.6083333333333333,-0.03121365939635806,0.04024974771884141
dax_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.3 Ledoit-Wolf,gaussian_nll_per_asset,120,21,-7.2437154169669045,-7.232487301544637,0.011228115422267315,0.15524556012520527,0.6416666666666667,-0.028755699320303436,0.044842743384508374
dax_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.3 Ledoit-Wolf,gaussian_nll_per_asset,120,21,-7.296832267539387,-7.232487301544637,0.06434496599475015,0.8896657997727564,0.7583333333333333,0.019449261166223576,0.10573866379985619
dax_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.3 Ledoit-Wolf,gaussian_nll_per_asset,120,21,-7.527943358105416,-7.232487301544637,0.2954560565607789,4.0851237512394745,0.9916666666666667,0.2172008477974582,0.414826750971742
dax_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_short_annualised_volatility,120,21,0.13569960511033674,0.13778323131401263,0.002083626203675887,1.5122494833404163,0.575,-0.0015401028070349935,0.005837033103175297
dax_full,Oracle 1 - future Flag,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_short_annualised_volatility,120,21,0.13137044106431503,0.13778323131401263,0.0064127902496975975,4.654260310590795,0.8166666666666667,0.0033541810527894455,0.009402625803762521
dax_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_short_annualised_volatility,120,21,0.13050840083125936,0.13778323131401263,0.007274830482753264,5.2799099087563715,0.8083333333333333,0.004423709544349547,0.010151076668441072
dax_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_short_annualised_volatility,120,21,0.12864240833003746,0.13778323131401263,0.009140822983975172,6.634205698908983,0.875,0.005987379396958852,0.01240022847802186
dax_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_short_annualised_volatility,120,21,0.11258563932034732,0.13778323131401263,0.025197591993665308,18.287850962240206,0.975,0.01962875327153191,0.030882054930658324
dax_full,Control - frozen Flag/QIS/EWMA,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_only_annualised_volatility,120,21,0.13692558889617087,0.1362090331993618,-0.0007165556968090625,-0.5260706136576703,0.4666666666666667,-0.0024878415328538337,0.0009934730027982086
dax_full,Oracle 1 - future Flag,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_only_annualised_volatility,120,21,0.13422910978607916,0.1362090331993618,0.0019799234132826526,1.4535918556772558,0.725,0.00027444940308377476,0.003333317926563357
dax_full,Oracle 2 - future Flag and spectrum,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_only_annualised_volatility,120,21,0.13385945140730263,0.1362090331993618,0.0023495817920591855,1.7249823575358834,0.7416666666666667,0.0009601547602492327,0.0035552597289952967
dax_full,Oracle 3 - future rolling correlation,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_only_annualised_volatility,120,21,0.13322189430027198,0.1362090331993618,0.0029871388990898307,2.193054916348842,0.7666666666666667,0.0012989963152278778,0.004349947984833874
dax_full,Oracle 4 - future correlation and scale,best Family 2 estimator,2.3 Ledoit-Wolf,gmv_long_only_annualised_volatility,120,21,0.11933973212411297,0.1362090331993618,0.016869301075248838,12.384862207015415,0.9666666666666667,0.013354288495687962,0.021244831405238484
cac40_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,120,21,0.7570963503613899,0.7735620669839736,0.01646571662258367,2.128557917373268,0.95,0.011246414360781859,0.020975292058730458
cac40_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,120,21,-7.425567595299336,-7.385491181308954,0.04007641399038242,0.5426370840683822,1.0,0.025922268369890228,0.0594093823243754
cac40_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,120,21,0.12000023812849424,0.12366233298641874,0.0036620948579245,2.961366464214039,0.9666666666666667,0.0030629998460593357,0.004222122651015512
cac40_full,Oracle 1 - future Flag,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,120,21,0.12206190571918248,0.12473588335053457,0.0026739776313520897,2.1437116245352104,0.9166666666666666,0.002039178282216928,0.003224332808821538
cac40_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,relative_frobenius,120,21,0.738073937794983,0.7735620669839736,0.03548812918899058,4.5876253120004415,0.9666666666666667,0.027560022236332894,0.04520941023531617
cac40_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gaussian_nll_per_asset,120,21,-7.426989256247733,-7.385491181308954,0.04149807493877944,0.5618864598173496,0.9333333333333333,0.025745166483024835,0.06218602488109429
cac40_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_short_annualised_volatility,120,21,0.11919782766535829,0.12366233298641874,0.00446450532106045,3.610238633902181,0.975,0.0035951936001569155,0.005423493425121651
cac40_full,Oracle 2 - future Flag and spectrum,common reconstruction control,Control - frozen Flag/QIS/EWMA,gmv_long_only_annualised_volatility,120,21,0.12138430133520056,0.12473588335053457,0.0033515820153340037,2.68694294320692,0.9333333333333333,0.0026473961159980625,0.00408750342474924
